"","Country","Year","Gas","Unit","EU","rank","Sector","Emissions"
"2885","France",1965,"CO2","MtCO₂e",1,8,"Waste",2.12
"2886","France",1966,"CO2","MtCO₂e",1,8,"Agriculture",0.73
"2887","France",1966,"CO2","MtCO₂e",1,8,"Total excluding LULUCF",376
"2888","France",1966,"CO2","MtCO₂e",1,8,"Industrial Processes and Product Use",38
"2889","France",1966,"CO2","MtCO₂e",1,8,"Waste",2.09
"2890","France",1966,"CO2","MtCO₂e",1,8,"Energy",335
"2891","France",1967,"CO2","MtCO₂e",1,8,"Agriculture",0.79
"2892","France",1967,"CO2","MtCO₂e",1,8,"Industrial Processes and Product Use",40
"2893","France",1967,"CO2","MtCO₂e",1,8,"Total excluding LULUCF",402
"2894","France",1967,"CO2","MtCO₂e",1,8,"Energy",359
"2895","France",1967,"CO2","MtCO₂e",1,8,"Waste",2.24
"2896","France",1968,"CO2","MtCO₂e",1,8,"Total excluding LULUCF",416
"2897","France",1968,"CO2","MtCO₂e",1,8,"Energy",371
"2898","France",1968,"CO2","MtCO₂e",1,8,"Industrial Processes and Product Use",41.9
"2899","France",1968,"CO2","MtCO₂e",1,8,"Agriculture",0.81
"2900","France",1968,"CO2","MtCO₂e",1,8,"Waste",2.31
"2901","France",1969,"CO2","MtCO₂e",1,8,"Agriculture",0.87
"2902","France",1969,"CO2","MtCO₂e",1,8,"Total excluding LULUCF",446
"2903","France",1969,"CO2","MtCO₂e",1,8,"Industrial Processes and Product Use",44.5
"2904","France",1969,"CO2","MtCO₂e",1,8,"Energy",398
"2905","France",1969,"CO2","MtCO₂e",1,8,"Waste",2.48
"2906","France",1970,"CO2","MtCO₂e",1,8,"Energy",425
"2907","France",1970,"CO2","MtCO₂e",1,8,"Agriculture",0.89
"2908","France",1970,"CO2","MtCO₂e",1,8,"Total excluding LULUCF",471
"2909","France",1970,"CO2","MtCO₂e",1,8,"Industrial Processes and Product Use",43.2
"2910","France",1970,"CO2","MtCO₂e",1,8,"Waste",2.37
"2911","France",1971,"CO2","MtCO₂e",1,8,"Industrial Processes and Product Use",42.2
"2912","France",1971,"CO2","MtCO₂e",1,8,"Agriculture",0.92
"2913","France",1971,"CO2","MtCO₂e",1,8,"Total excluding LULUCF",492
"2914","France",1971,"CO2","MtCO₂e",1,8,"Energy",447
"2915","France",1971,"CO2","MtCO₂e",1,8,"Waste",2.34
"2916","France",1972,"CO2","MtCO₂e",1,8,"Waste",2.3
"2917","France",1972,"CO2","MtCO₂e",1,8,"Total excluding LULUCF",512
"2918","France",1972,"CO2","MtCO₂e",1,8,"Industrial Processes and Product Use",44.3
"2919","France",1972,"CO2","MtCO₂e",1,8,"Energy",464
"2920","France",1972,"CO2","MtCO₂e",1,8,"Agriculture",0.97
"2921","France",1973,"CO2","MtCO₂e",1,8,"Energy",500
"2922","France",1973,"CO2","MtCO₂e",1,8,"Industrial Processes and Product Use",45
"2923","France",1973,"CO2","MtCO₂e",1,8,"Waste",2.29
"2924","France",1973,"CO2","MtCO₂e",1,8,"Agriculture",1
"2925","France",1973,"CO2","MtCO₂e",1,8,"Total excluding LULUCF",548
"2926","France",1974,"CO2","MtCO₂e",1,8,"Agriculture",1.02
"2927","France",1974,"CO2","MtCO₂e",1,8,"Total excluding LULUCF",531
"2928","France",1974,"CO2","MtCO₂e",1,8,"Waste",2.3
"2929","France",1974,"CO2","MtCO₂e",1,8,"Industrial Processes and Product Use",44.9
"2930","France",1974,"CO2","MtCO₂e",1,8,"Energy",483
"2931","France",1975,"CO2","MtCO₂e",1,8,"Agriculture",1.06
"2932","France",1975,"CO2","MtCO₂e",1,8,"Total excluding LULUCF",475
"2933","France",1975,"CO2","MtCO₂e",1,8,"Energy",432
"2934","France",1975,"CO2","MtCO₂e",1,8,"Waste",2.27
"2935","France",1975,"CO2","MtCO₂e",1,8,"Industrial Processes and Product Use",39.8
"2936","France",1976,"CO2","MtCO₂e",1,8,"Total excluding LULUCF",534
"2937","France",1976,"CO2","MtCO₂e",1,8,"Waste",2.26
"2938","France",1976,"CO2","MtCO₂e",1,8,"Energy",490
"2939","France",1976,"CO2","MtCO₂e",1,8,"Industrial Processes and Product Use",41
"2940","France",1976,"CO2","MtCO₂e",1,8,"Agriculture",1.11
"2941","France",1977,"CO2","MtCO₂e",1,8,"Total excluding LULUCF",507
"2942","France",1977,"CO2","MtCO₂e",1,8,"Energy",464
"2943","France",1977,"CO2","MtCO₂e",1,8,"Industrial Processes and Product Use",39.6
"2944","France",1977,"CO2","MtCO₂e",1,8,"Waste",2.23
"2945","France",1977,"CO2","MtCO₂e",1,8,"Agriculture",1.13
"2946","France",1978,"CO2","MtCO₂e",1,8,"Energy",487
"2947","France",1978,"CO2","MtCO₂e",1,8,"Waste",2.21
"2948","France",1978,"CO2","MtCO₂e",1,8,"Industrial Processes and Product Use",38.4
"2949","France",1978,"CO2","MtCO₂e",1,8,"Total excluding LULUCF",528
"2950","France",1978,"CO2","MtCO₂e",1,8,"Agriculture",1.18
"2951","France",1979,"CO2","MtCO₂e",1,8,"Total excluding LULUCF",555
"2952","France",1979,"CO2","MtCO₂e",1,8,"Agriculture",1.27
"2953","France",1979,"CO2","MtCO₂e",1,8,"Waste",2.21
"2954","France",1979,"CO2","MtCO₂e",1,8,"Industrial Processes and Product Use",40.1
"2955","France",1979,"CO2","MtCO₂e",1,8,"Energy",511
"2956","France",1980,"CO2","MtCO₂e",1,8,"Total excluding LULUCF",531
"2957","France",1980,"CO2","MtCO₂e",1,8,"Energy",490
"2958","France",1980,"CO2","MtCO₂e",1,8,"Waste",2.19
"2959","France",1980,"CO2","MtCO₂e",1,8,"Agriculture",1.28
"2960","France",1980,"CO2","MtCO₂e",1,8,"Industrial Processes and Product Use",37.8
"2961","France",1981,"CO2","MtCO₂e",1,8,"Waste",2.18
"2962","France",1981,"CO2","MtCO₂e",1,8,"Total excluding LULUCF",480
"2963","France",1981,"CO2","MtCO₂e",1,8,"Agriculture",1.37
"2964","France",1981,"CO2","MtCO₂e",1,8,"Industrial Processes and Product Use",36
"2965","France",1981,"CO2","MtCO₂e",1,8,"Energy",441
"2966","France",1982,"CO2","MtCO₂e",1,8,"Agriculture",1.41
"2967","France",1982,"CO2","MtCO₂e",1,8,"Waste",2.16
"2968","France",1982,"CO2","MtCO₂e",1,8,"Industrial Processes and Product Use",32.1
"2969","France",1982,"CO2","MtCO₂e",1,8,"Energy",424
"2970","France",1982,"CO2","MtCO₂e",1,8,"Total excluding LULUCF",460
"2971","France",1983,"CO2","MtCO₂e",1,8,"Industrial Processes and Product Use",30.6
"2972","France",1983,"CO2","MtCO₂e",1,8,"Energy",411
"2973","France",1983,"CO2","MtCO₂e",1,8,"Total excluding LULUCF",445
"2974","France",1983,"CO2","MtCO₂e",1,8,"Agriculture",1.44
"2975","France",1983,"CO2","MtCO₂e",1,8,"Waste",2.16
"2976","France",1984,"CO2","MtCO₂e",1,9,"Total excluding LULUCF",430
"2977","France",1984,"CO2","MtCO₂e",1,9,"Agriculture",1.43
"2978","France",1984,"CO2","MtCO₂e",1,9,"Waste",2.15
"2979","France",1984,"CO2","MtCO₂e",1,9,"Industrial Processes and Product Use",31.4
"2980","France",1984,"CO2","MtCO₂e",1,9,"Energy",395
"2981","France",1985,"CO2","MtCO₂e",1,10,"Total excluding LULUCF",425
"2982","France",1985,"CO2","MtCO₂e",1,10,"Agriculture",1.52
"2983","France",1985,"CO2","MtCO₂e",1,10,"Industrial Processes and Product Use",30.5
"2984","France",1985,"CO2","MtCO₂e",1,10,"Waste",2.13
"2985","France",1985,"CO2","MtCO₂e",1,10,"Energy",391
"2986","France",1986,"CO2","MtCO₂e",1,10,"Industrial Processes and Product Use",29.9
"2987","France",1986,"CO2","MtCO₂e",1,10,"Waste",2.11
"2988","France",1986,"CO2","MtCO₂e",1,10,"Agriculture",1.64
"2989","France",1986,"CO2","MtCO₂e",1,10,"Total excluding LULUCF",409
"2990","France",1986,"CO2","MtCO₂e",1,10,"Energy",375
"2991","France",1995,"CO2","MtCO₂e",1,10,"Agriculture",1.85
"2992","France",1995,"CO2","MtCO₂e",1,10,"Energy",369
"2993","France",1995,"CO2","MtCO₂e",1,10,"Total excluding LULUCF",403
"2994","France",1995,"CO2","MtCO₂e",1,10,"Waste",2.24
"2995","France",1995,"CO2","MtCO₂e",1,10,"Industrial Processes and Product Use",30.6
"2996","France",1999,"CO2","MtCO₂e",1,10,"Energy",393
"2997","France",1999,"CO2","MtCO₂e",1,10,"Total excluding LULUCF",426
"2998","France",1999,"CO2","MtCO₂e",1,10,"Industrial Processes and Product Use",29.9
"2999","France",1999,"CO2","MtCO₂e",1,10,"Waste",1.65
"3000","France",1999,"CO2","MtCO₂e",1,10,"Agriculture",1.92
"3001","Germany",1850,"CO2","MtCO₂e",1,4,"Total excluding LULUCF",15.3
"3002","Germany",1850,"CO2","MtCO₂e",1,4,"Industrial Processes and Product Use",0.38
"3003","Germany",1850,"CO2","MtCO₂e",1,4,"Energy",14.8
"3004","Germany",1850,"CO2","MtCO₂e",1,4,"Agriculture",0.04
"3005","Germany",1851,"CO2","MtCO₂e",1,4,"Industrial Processes and Product Use",0.42
"3006","Germany",1851,"CO2","MtCO₂e",1,4,"Total excluding LULUCF",17
"3007","Germany",1851,"CO2","MtCO₂e",1,4,"Agriculture",0.05
"3008","Germany",1851,"CO2","MtCO₂e",1,4,"Energy",16.5
"3009","Germany",1852,"CO2","MtCO₂e",1,4,"Industrial Processes and Product Use",0.48
"3010","Germany",1852,"CO2","MtCO₂e",1,4,"Energy",18.8
"3011","Germany",1852,"CO2","MtCO₂e",1,4,"Agriculture",0.06
"3012","Germany",1852,"CO2","MtCO₂e",1,4,"Total excluding LULUCF",19.3
"3013","Germany",1853,"CO2","MtCO₂e",1,4,"Industrial Processes and Product Use",0.51
"3014","Germany",1853,"CO2","MtCO₂e",1,4,"Agriculture",0.06
"3015","Germany",1853,"CO2","MtCO₂e",1,4,"Energy",20.3
"3016","Germany",1853,"CO2","MtCO₂e",1,4,"Total excluding LULUCF",20.9
"3017","Germany",1854,"CO2","MtCO₂e",1,4,"Industrial Processes and Product Use",0.6
"3018","Germany",1854,"CO2","MtCO₂e",1,4,"Agriculture",0.07
"3019","Germany",1854,"CO2","MtCO₂e",1,4,"Total excluding LULUCF",24.6
"3020","Germany",1854,"CO2","MtCO₂e",1,4,"Energy",23.9
"3021","Germany",1855,"CO2","MtCO₂e",1,4,"Total excluding LULUCF",28.8
"3022","Germany",1855,"CO2","MtCO₂e",1,4,"Industrial Processes and Product Use",0.71
"3023","Germany",1855,"CO2","MtCO₂e",1,4,"Agriculture",0.08
"3024","Germany",1855,"CO2","MtCO₂e",1,4,"Energy",28
"3025","Germany",1856,"CO2","MtCO₂e",1,4,"Total excluding LULUCF",31.2
"3026","Germany",1856,"CO2","MtCO₂e",1,4,"Industrial Processes and Product Use",0.77
"3027","Germany",1856,"CO2","MtCO₂e",1,4,"Energy",30.3
"3028","Germany",1856,"CO2","MtCO₂e",1,4,"Agriculture",0.09
"3029","Germany",1857,"CO2","MtCO₂e",1,4,"Total excluding LULUCF",33.2
"3030","Germany",1857,"CO2","MtCO₂e",1,4,"Energy",32.3
"3031","Germany",1857,"CO2","MtCO₂e",1,4,"Agriculture",0.1
"3032","Germany",1857,"CO2","MtCO₂e",1,4,"Industrial Processes and Product Use",0.82
"3033","Germany",1858,"CO2","MtCO₂e",1,3,"Total excluding LULUCF",35.9
"3034","Germany",1858,"CO2","MtCO₂e",1,3,"Industrial Processes and Product Use",0.88
"3035","Germany",1858,"CO2","MtCO₂e",1,3,"Energy",34.9
"3036","Germany",1858,"CO2","MtCO₂e",1,3,"Agriculture",0.1
"3037","Germany",1859,"CO2","MtCO₂e",1,4,"Energy",33.1
"3038","Germany",1859,"CO2","MtCO₂e",1,4,"Total excluding LULUCF",34.1
"3039","Germany",1859,"CO2","MtCO₂e",1,4,"Industrial Processes and Product Use",0.84
"3040","Germany",1859,"CO2","MtCO₂e",1,4,"Agriculture",0.1
"3041","Germany",1860,"CO2","MtCO₂e",1,4,"Agriculture",0.11
"3042","Germany",1860,"CO2","MtCO₂e",1,4,"Energy",35.7
"3043","Germany",1860,"CO2","MtCO₂e",1,4,"Industrial Processes and Product Use",0.9
"3044","Germany",1860,"CO2","MtCO₂e",1,4,"Total excluding LULUCF",36.7
"3045","Germany",1861,"CO2","MtCO₂e",1,3,"Energy",40.5
"3046","Germany",1861,"CO2","MtCO₂e",1,3,"Industrial Processes and Product Use",1.02
"3047","Germany",1861,"CO2","MtCO₂e",1,3,"Total excluding LULUCF",41.7
"3048","Germany",1861,"CO2","MtCO₂e",1,3,"Agriculture",0.12
"3049","Germany",1862,"CO2","MtCO₂e",1,3,"Industrial Processes and Product Use",1.13
"3050","Germany",1862,"CO2","MtCO₂e",1,3,"Agriculture",0.13
"3051","Germany",1862,"CO2","MtCO₂e",1,3,"Energy",44.6
"3052","Germany",1862,"CO2","MtCO₂e",1,3,"Total excluding LULUCF",45.9
"3053","Germany",1863,"CO2","MtCO₂e",1,3,"Industrial Processes and Product Use",1.22
"3054","Germany",1863,"CO2","MtCO₂e",1,3,"Agriculture",0.14
"3055","Germany",1863,"CO2","MtCO₂e",1,3,"Energy",48.4
"3056","Germany",1863,"CO2","MtCO₂e",1,3,"Total excluding LULUCF",49.8
"3057","Germany",1864,"CO2","MtCO₂e",1,3,"Agriculture",0.17
"3058","Germany",1864,"CO2","MtCO₂e",1,3,"Energy",55.5
"3059","Germany",1864,"CO2","MtCO₂e",1,3,"Industrial Processes and Product Use",1.4
"3060","Germany",1864,"CO2","MtCO₂e",1,3,"Total excluding LULUCF",57.1
"3061","Germany",1865,"CO2","MtCO₂e",1,3,"Total excluding LULUCF",64
"3062","Germany",1865,"CO2","MtCO₂e",1,3,"Agriculture",0.19
"3063","Germany",1865,"CO2","MtCO₂e",1,3,"Industrial Processes and Product Use",1.57
"3064","Germany",1865,"CO2","MtCO₂e",1,3,"Energy",62.2
"3065","Germany",1866,"CO2","MtCO₂e",1,3,"Total excluding LULUCF",63.4
"3066","Germany",1866,"CO2","MtCO₂e",1,3,"Industrial Processes and Product Use",1.56
"3067","Germany",1866,"CO2","MtCO₂e",1,3,"Agriculture",0.18
"3068","Germany",1866,"CO2","MtCO₂e",1,3,"Energy",61.7
"3069","Germany",1867,"CO2","MtCO₂e",1,3,"Energy",67.8
"3070","Germany",1867,"CO2","MtCO₂e",1,3,"Industrial Processes and Product Use",1.71
"3071","Germany",1867,"CO2","MtCO₂e",1,3,"Total excluding LULUCF",69.7
"3072","Germany",1867,"CO2","MtCO₂e",1,3,"Agriculture",0.2
"3073","Germany",1868,"CO2","MtCO₂e",1,3,"Agriculture",0.22
"3074","Germany",1868,"CO2","MtCO₂e",1,3,"Energy",72.9
"3075","Germany",1868,"CO2","MtCO₂e",1,3,"Total excluding LULUCF",75
"3076","Germany",1868,"CO2","MtCO₂e",1,3,"Industrial Processes and Product Use",1.84
"3077","Germany",1869,"CO2","MtCO₂e",1,3,"Total excluding LULUCF",78.2
"3078","Germany",1869,"CO2","MtCO₂e",1,3,"Industrial Processes and Product Use",1.92
"3079","Germany",1869,"CO2","MtCO₂e",1,3,"Energy",76.1
"3080","Germany",1869,"CO2","MtCO₂e",1,3,"Agriculture",0.23
"3081","Germany",1870,"CO2","MtCO₂e",1,3,"Energy",75.1
"3082","Germany",1870,"CO2","MtCO₂e",1,3,"Industrial Processes and Product Use",1.9
"3083","Germany",1870,"CO2","MtCO₂e",1,3,"Total excluding LULUCF",77.2
"3084","Germany",1870,"CO2","MtCO₂e",1,3,"Agriculture",0.22
"3085","Germany",1871,"CO2","MtCO₂e",1,3,"Energy",83.7
"3086","Germany",1871,"CO2","MtCO₂e",1,3,"Industrial Processes and Product Use",2.11
"3087","Germany",1871,"CO2","MtCO₂e",1,3,"Total excluding LULUCF",86
"3088","Germany",1871,"CO2","MtCO₂e",1,3,"Agriculture",0.25
"3089","Germany",1872,"CO2","MtCO₂e",1,3,"Agriculture",0.27
"3090","Germany",1872,"CO2","MtCO₂e",1,3,"Energy",90.3
"3091","Germany",1872,"CO2","MtCO₂e",1,3,"Industrial Processes and Product Use",2.28
"3092","Germany",1872,"CO2","MtCO₂e",1,3,"Total excluding LULUCF",92.8
"3093","Germany",1873,"CO2","MtCO₂e",1,3,"Energy",96.4
"3094","Germany",1873,"CO2","MtCO₂e",1,3,"Industrial Processes and Product Use",2.44
"3095","Germany",1873,"CO2","MtCO₂e",1,3,"Agriculture",0.29
"3096","Germany",1873,"CO2","MtCO₂e",1,3,"Total excluding LULUCF",99.1
"3097","Germany",1874,"CO2","MtCO₂e",1,3,"Industrial Processes and Product Use",1.77
"3098","Germany",1874,"CO2","MtCO₂e",1,3,"Total excluding LULUCF",72.2
"3099","Germany",1874,"CO2","MtCO₂e",1,3,"Energy",70.2
"3100","Germany",1874,"CO2","MtCO₂e",1,3,"Agriculture",0.21
"3101","Germany",1875,"CO2","MtCO₂e",1,3,"Industrial Processes and Product Use",2.51
"3102","Germany",1875,"CO2","MtCO₂e",1,3,"Agriculture",0.3
"3103","Germany",1875,"CO2","MtCO₂e",1,3,"Total excluding LULUCF",102
"3104","Germany",1875,"CO2","MtCO₂e",1,3,"Energy",99.5
"3105","Germany",1876,"CO2","MtCO₂e",1,3,"Total excluding LULUCF",104
"3106","Germany",1876,"CO2","MtCO₂e",1,3,"Agriculture",0.3
"3107","Germany",1876,"CO2","MtCO₂e",1,3,"Industrial Processes and Product Use",2.56
"3108","Germany",1876,"CO2","MtCO₂e",1,3,"Energy",101
"3109","Germany",1877,"CO2","MtCO₂e",1,3,"Energy",99.3
"3110","Germany",1877,"CO2","MtCO₂e",1,3,"Agriculture",0.3
"3111","Germany",1877,"CO2","MtCO₂e",1,3,"Industrial Processes and Product Use",2.51
"3112","Germany",1877,"CO2","MtCO₂e",1,3,"Total excluding LULUCF",102
"3113","Germany",1878,"CO2","MtCO₂e",1,3,"Energy",102
"3114","Germany",1878,"CO2","MtCO₂e",1,3,"Agriculture",0.31
"3115","Germany",1878,"CO2","MtCO₂e",1,3,"Total excluding LULUCF",105
"3116","Germany",1878,"CO2","MtCO₂e",1,3,"Industrial Processes and Product Use",2.59
"3117","Germany",1879,"CO2","MtCO₂e",1,3,"Energy",109
"3118","Germany",1879,"CO2","MtCO₂e",1,3,"Agriculture",0.32
"3119","Germany",1879,"CO2","MtCO₂e",1,3,"Total excluding LULUCF",112
"3120","Germany",1879,"CO2","MtCO₂e",1,3,"Industrial Processes and Product Use",2.75
"3121","Germany",1880,"CO2","MtCO₂e",1,3,"Energy",122
"3122","Germany",1880,"CO2","MtCO₂e",1,3,"Total excluding LULUCF",125
"3123","Germany",1880,"CO2","MtCO₂e",1,3,"Industrial Processes and Product Use",3.08
"3124","Germany",1880,"CO2","MtCO₂e",1,3,"Agriculture",0.36
"3125","Germany",1881,"CO2","MtCO₂e",1,3,"Industrial Processes and Product Use",3.33
"3126","Germany",1881,"CO2","MtCO₂e",1,3,"Agriculture",0.39
"3127","Germany",1881,"CO2","MtCO₂e",1,3,"Energy",132
"3128","Germany",1881,"CO2","MtCO₂e",1,3,"Total excluding LULUCF",135
"3129","Germany",1882,"CO2","MtCO₂e",1,3,"Agriculture",0.42
"3130","Germany",1882,"CO2","MtCO₂e",1,3,"Total excluding LULUCF",145
"3131","Germany",1882,"CO2","MtCO₂e",1,3,"Industrial Processes and Product Use",3.56
"3132","Germany",1882,"CO2","MtCO₂e",1,3,"Energy",141
"3133","Germany",1883,"CO2","MtCO₂e",1,3,"Industrial Processes and Product Use",3.79
"3134","Germany",1883,"CO2","MtCO₂e",1,3,"Total excluding LULUCF",154
"3135","Germany",1883,"CO2","MtCO₂e",1,3,"Agriculture",0.45
"3136","Germany",1883,"CO2","MtCO₂e",1,3,"Energy",150
"3137","Germany",1884,"CO2","MtCO₂e",1,3,"Industrial Processes and Product Use",3.9
"3138","Germany",1884,"CO2","MtCO₂e",1,3,"Agriculture",0.46
"3139","Germany",1884,"CO2","MtCO₂e",1,3,"Energy",154
"3140","Germany",1884,"CO2","MtCO₂e",1,3,"Total excluding LULUCF",159
"3141","Germany",1885,"CO2","MtCO₂e",1,3,"Total excluding LULUCF",162
"3142","Germany",1885,"CO2","MtCO₂e",1,3,"Energy",158
"3143","Germany",1885,"CO2","MtCO₂e",1,3,"Industrial Processes and Product Use",3.99
"3144","Germany",1885,"CO2","MtCO₂e",1,3,"Agriculture",0.47
"3145","Germany",1886,"CO2","MtCO₂e",1,3,"Total excluding LULUCF",164
"3146","Germany",1886,"CO2","MtCO₂e",1,3,"Energy",160
"3147","Germany",1886,"CO2","MtCO₂e",1,3,"Industrial Processes and Product Use",4.04
"3148","Germany",1886,"CO2","MtCO₂e",1,3,"Agriculture",0.48
"3149","Germany",1887,"CO2","MtCO₂e",1,3,"Energy",167
"3150","Germany",1887,"CO2","MtCO₂e",1,3,"Industrial Processes and Product Use",4.22
"3151","Germany",1887,"CO2","MtCO₂e",1,3,"Agriculture",0.5
"3152","Germany",1887,"CO2","MtCO₂e",1,3,"Total excluding LULUCF",172
"3153","Germany",1888,"CO2","MtCO₂e",1,3,"Total excluding LULUCF",188
"3154","Germany",1888,"CO2","MtCO₂e",1,3,"Industrial Processes and Product Use",4.62
"3155","Germany",1888,"CO2","MtCO₂e",1,3,"Energy",183
"3156","Germany",1888,"CO2","MtCO₂e",1,3,"Agriculture",0.54
"3157","Germany",1889,"CO2","MtCO₂e",1,3,"Total excluding LULUCF",200
"3158","Germany",1889,"CO2","MtCO₂e",1,3,"Industrial Processes and Product Use",4.93
"3159","Germany",1889,"CO2","MtCO₂e",1,3,"Energy",195
"3160","Germany",1889,"CO2","MtCO₂e",1,3,"Agriculture",0.58
"3161","Germany",1890,"CO2","MtCO₂e",1,3,"Total excluding LULUCF",209
"3162","Germany",1890,"CO2","MtCO₂e",1,3,"Industrial Processes and Product Use",4.77
"3163","Germany",1890,"CO2","MtCO₂e",1,3,"Agriculture",0.61
"3164","Germany",1890,"CO2","MtCO₂e",1,3,"Energy",204
"3165","Germany",1891,"CO2","MtCO₂e",1,3,"Agriculture",0.64
"3166","Germany",1891,"CO2","MtCO₂e",1,3,"Total excluding LULUCF",222
"3167","Germany",1891,"CO2","MtCO₂e",1,3,"Energy",216
"3168","Germany",1891,"CO2","MtCO₂e",1,3,"Industrial Processes and Product Use",4.78
"3169","Germany",1892,"CO2","MtCO₂e",1,3,"Agriculture",0.63
"3170","Germany",1892,"CO2","MtCO₂e",1,3,"Total excluding LULUCF",216
"3171","Germany",1892,"CO2","MtCO₂e",1,3,"Industrial Processes and Product Use",4.79
"3172","Germany",1892,"CO2","MtCO₂e",1,3,"Energy",211
"3173","Germany",1893,"CO2","MtCO₂e",1,3,"Industrial Processes and Product Use",4.8
"3174","Germany",1893,"CO2","MtCO₂e",1,3,"Agriculture",0.64
"3175","Germany",1893,"CO2","MtCO₂e",1,3,"Energy",216
"3176","Germany",1893,"CO2","MtCO₂e",1,3,"Total excluding LULUCF",222
"3177","Germany",1894,"CO2","MtCO₂e",1,3,"Agriculture",0.67
"3178","Germany",1894,"CO2","MtCO₂e",1,3,"Energy",225
"3179","Germany",1894,"CO2","MtCO₂e",1,3,"Industrial Processes and Product Use",4.82
"3180","Germany",1894,"CO2","MtCO₂e",1,3,"Total excluding LULUCF",230
"3181","Germany",1895,"CO2","MtCO₂e",1,3,"Energy",234
"3182","Germany",1895,"CO2","MtCO₂e",1,3,"Total excluding LULUCF",239
"3183","Germany",1895,"CO2","MtCO₂e",1,3,"Agriculture",0.69
"3184","Germany",1895,"CO2","MtCO₂e",1,3,"Industrial Processes and Product Use",4.84
"3185","Germany",1896,"CO2","MtCO₂e",1,3,"Industrial Processes and Product Use",4.85
"3186","Germany",1896,"CO2","MtCO₂e",1,3,"Agriculture",0.75
"3187","Germany",1896,"CO2","MtCO₂e",1,3,"Energy",251
"3188","Germany",1896,"CO2","MtCO₂e",1,3,"Total excluding LULUCF",257
"3189","Germany",1897,"CO2","MtCO₂e",1,3,"Total excluding LULUCF",274
"3190","Germany",1897,"CO2","MtCO₂e",1,3,"Industrial Processes and Product Use",4.87
